book_id,genres
3941,"['historical-fiction', 'fantasy', 'fiction']"
4928,"['mystery', 'fiction', 'crime']"
5042,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
3648,"['fantasy', 'young-adult', 'fiction']"
7481,"['poetry', 'classics', 'fiction', 'fantasy']"
541,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
324,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit']"
1382,"['horror', 'fantasy', 'graphic-novels', 'fiction', 'comics', 'paranormal']"
1553,"['paranormal', 'fantasy', 'horror', 'romance', 'fiction', 'mystery']"
2008,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
3188,"['fantasy', 'paranormal', 'fiction']"
3697,"['fantasy', 'fiction']"
3547,"['fantasy', 'young-adult', 'fiction']"
4297,"['fantasy', 'fiction', 'classics', 'young-adult', 'music', 'science-fiction', 'christian']"
4023,"['romance', 'contemporary', 'chick-lit', 'suspense', 'mystery', 'fiction']"
481,"['fantasy', 'fiction', 'romance']"
7403,"['fiction', 'contemporary', 'fantasy', 'young-adult']"
4050,"['nonfiction', 'spirituality', 'self-help', 'philosophy', 'psychology', 'religion']"
1671,"['fantasy', 'young-adult', 'romance', 'fiction']"
4074,"['fantasy', 'fiction', 'science-fiction']"
9041,"['contemporary', 'romance', 'crime']"
3037,"['classics', 'horror', 'fiction', 'mystery', 'poetry']"
4486,"['fantasy', 'fiction']"
1877,"['nonfiction', 'classics', 'self-help', 'business']"
3338,"['nonfiction', 'philosophy', 'contemporary']"
8552,"['christian', 'fiction', 'romance']"
1074,"['science-fiction', 'fiction', 'classics', 'fantasy']"
6782,"['christian', 'nonfiction', 'spirituality', 'religion', 'self-help']"
7512,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
6091,"['paranormal', 'romance', 'fantasy', 'fiction']"
16,"['fiction', 'mystery', 'suspense', 'contemporary', 'thriller', 'crime']"
2782,"['comics', 'graphic-novels', 'science-fiction', 'fiction']"
6784,"['nonfiction', 'self-help', 'science']"
4258,"['fiction', 'fantasy', 'poetry', 'classics']"
3862,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
737,"['nonfiction', 'memoir', 'biography', 'history']"
3099,"['science-fiction', 'fiction', 'fantasy']"
3033,"['nonfiction', 'history', 'science', 'biography', 'classics']"
1527,"['nonfiction', 'science', 'comics']"
4952,"['fantasy', 'fiction', 'young-adult']"
7996,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
6513,"['paranormal', 'romance', 'fantasy', 'fiction', 'contemporary']"
4194,"['fantasy', 'young-adult', 'fiction']"
430,"['fiction', 'fantasy', 'contemporary']"
312,"['fantasy', 'young-adult', 'fiction', 'horror', 'paranormal']"
8521,"['historical-fiction', 'fantasy', 'young-adult', 'fiction', 'music']"
3470,"['fiction', 'thriller', 'mystery', 'suspense']"
9943,"['mystery', 'classics', 'fiction', 'crime', 'thriller', 'suspense']"
9733,"['paranormal', 'romance', 'fantasy', 'fiction', 'contemporary']"
914,"['science-fiction', 'fiction', 'classics']"
5464,"['graphic-novels', 'comics', 'horror', 'fiction']"
3672,"['graphic-novels', 'comics', 'science-fiction', 'fiction', 'fantasy', 'thriller', 'mystery', 'romance']"
7847,"['romance', 'contemporary', 'young-adult', 'music', 'chick-lit']"
996,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
8256,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
3264,"['historical-fiction', 'fiction', 'thriller', 'classics']"
3809,"['graphic-novels', 'comics', 'horror', 'fiction', 'science-fiction']"
6995,"['religion', 'nonfiction', 'spirituality', 'self-help', 'christian']"
9553,"['manga', 'graphic-novels', 'fantasy', 'comics', 'horror', 'young-adult', 'fiction', 'science-fiction']"
2651,"['history', 'nonfiction', 'biography', 'travel']"
7976,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
1070,"['fantasy', 'paranormal', 'romance', 'fiction']"
6247,"['fiction', 'graphic-novels', 'contemporary', 'romance', 'young-adult']"
7041,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
5840,"['classics', 'fiction', 'poetry']"
8076,"['paranormal', 'romance', 'fantasy', 'fiction']"
7319,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
6923,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
1390,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
1599,"['fiction', 'chick-lit', 'romance', 'contemporary']"
1376,"['fiction', 'graphic-novels', 'young-adult', 'comics']"
3694,"['christian', 'nonfiction', 'religion', 'spirituality', 'self-help', 'memoir']"
8890,"['manga', 'fantasy', 'romance', 'graphic-novels', 'young-adult', 'fiction', 'comics']"
7911,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
7705,"['romance', 'young-adult', 'contemporary', 'sports']"
3820,"['horror', 'fiction', 'classics', 'fantasy', 'science-fiction']"
6991,"['books', 'graphic-novels', 'fiction', 'comics', 'young-adult']"
775,"['nonfiction', 'memoir', 'music', 'biography', 'art', 'poetry']"
1693,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
3151,"['fiction', 'classics', 'fantasy']"
9252,"['thriller', 'fiction', 'mystery', 'crime', 'suspense', 'contemporary']"
4646,"['poetry', 'fiction', 'classics']"
1211,"['classics', 'fiction', 'fantasy']"
8219,"['romance', 'young-adult', 'contemporary', 'fiction']"
2587,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
6083,"['fantasy', 'fiction']"
5439,"['biography', 'science-fiction', 'nonfiction', 'fiction', 'fantasy', 'history', 'books', 'classics', 'memoir']"
6700,"['romance', 'contemporary', 'young-adult', 'chick-lit']"
6411,"['graphic-novels', 'fantasy', 'fiction', 'mystery', 'contemporary', 'manga']"
8325,"['nonfiction', 'memoir', 'biography', 'contemporary', 'self-help', 'poetry']"
913,"['cookbooks', 'nonfiction', 'classics']"
9046,"['romance', 'contemporary', 'music', 'fiction']"
6886,"['christian', 'nonfiction', 'religion', 'spirituality', 'classics']"
5101,"['nonfiction', 'history', 'memoir', 'biography']"
6457,"['religion', 'nonfiction', 'spirituality', 'self-help', 'christian']"
3981,"['graphic-novels', 'comics', 'fantasy', 'manga', 'young-adult', 'fiction']"
8419,"['paranormal', 'romance', 'fantasy', 'fiction']"
3056,"['historical-fiction', 'fiction', 'classics', 'christian', 'romance', 'young-adult', 'biography', 'history', 'religion', 'chick-lit', 'nonfiction', 'memoir']"
2907,"['fiction', 'classics', 'fantasy']"
2377,"['young-adult', 'romance', 'fantasy', 'science-fiction', 'fiction', 'paranormal']"
2457,"['young-adult', 'fiction', 'science-fiction', 'fantasy', 'romance']"
3298,"['fantasy', 'fiction']"
738,"['fantasy', 'fiction', 'young-adult', 'classics', 'science-fiction']"
3055,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror']"
7404,"['christian', 'nonfiction', 'religion', 'self-help', 'spirituality', 'romance', 'psychology']"
5849,"['graphic-novels', 'comics', 'fiction', 'fantasy']"
2992,"['fiction', 'classics', 'fantasy']"
164,"['young-adult', 'romance', 'contemporary', 'fiction']"
7068,"['classics', 'fiction', 'historical-fiction']"
1103,"['fiction', 'chick-lit', 'romance', 'contemporary', 'mystery']"
6815,"['young-adult', 'fantasy', 'science-fiction', 'fiction', 'paranormal']"
1615,"['biography', 'nonfiction', 'sports', 'memoir']"
917,"['fantasy', 'fiction']"
6836,"['romance', 'contemporary', 'fiction', 'chick-lit', 'suspense']"
2492,"['christian', 'biography', 'nonfiction', 'religion', 'memoir']"
4642,"['horror', 'fiction', 'thriller', 'young-adult', 'mystery', 'classics']"
1441,"['nonfiction', 'memoir', 'biography', 'travel', 'cookbooks']"
6650,"['science-fiction', 'fiction', 'fantasy', 'romance']"
4017,"['historical-fiction', 'fiction', 'fantasy']"
2210,"['science-fiction', 'fiction', 'fantasy', 'classics', 'philosophy']"
4640,"['fiction', 'classics', 'contemporary']"
2300,"['graphic-novels', 'comics', 'horror', 'fantasy', 'fiction', 'mystery', 'paranormal']"
2716,"['fiction', 'classics', 'young-adult', 'contemporary', 'poetry']"
4575,"['fiction', 'poetry', 'fantasy']"
8982,"['fantasy', 'comics', 'graphic-novels', 'fiction', 'manga', 'romance', 'mystery', 'contemporary']"
5951,"['fantasy', 'fiction']"
1216,"['historical-fiction', 'fiction']"
5898,"['classics', 'fantasy', 'fiction', 'romance', 'comics']"
8117,"['comics', 'graphic-novels', 'science-fiction', 'fiction']"
1422,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'young-adult']"
4738,"['romance', 'contemporary', 'fiction', 'chick-lit']"
3864,"['manga', 'graphic-novels', 'young-adult', 'fantasy', 'science-fiction', 'comics', 'fiction']"
3704,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
8233,"['fiction', 'poetry', 'classics', 'philosophy', 'biography', 'nonfiction', 'books', 'psychology', 'memoir']"
5768,"['romance', 'contemporary', 'young-adult', 'sports', 'fiction', 'chick-lit']"
2372,"['romance', 'mystery', 'fiction', 'suspense', 'contemporary', 'thriller', 'crime']"
1013,"['cookbooks', 'nonfiction', 'classics', 'books', 'self-help']"
5111,"['romance', 'contemporary', 'chick-lit', 'fiction']"
5848,"['fantasy', 'fiction']"
1705,"['psychology', 'business', 'nonfiction', 'self-help', 'science']"
4462,"['spirituality', 'self-help', 'nonfiction', 'philosophy', 'psychology', 'religion']"
8053,"['nonfiction', 'biography', 'memoir', 'classics']"
2871,"['fantasy', 'fiction']"
7335,"['fiction', 'fantasy', 'classics', 'young-adult']"
5701,"['nonfiction', 'history', 'biography', 'memoir', 'classics']"
7328,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'thriller', 'science-fiction']"
6681,"['historical-fiction', 'fantasy', 'fiction']"
3399,"['self-help', 'spirituality', 'nonfiction', 'philosophy', 'psychology', 'romance', 'religion', 'books']"
167,"['fantasy', 'fiction', 'science-fiction', 'contemporary']"
2369,"['fantasy', 'young-adult', 'paranormal', 'romance']"
2258,"['fantasy', 'fiction', 'books', 'young-adult', 'horror', 'paranormal', 'romance']"
1150,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
1469,"['fiction', 'classics', 'young-adult']"
2016,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
3319,"['fantasy', 'young-adult', 'mystery', 'fiction', 'paranormal']"
7745,"['young-adult', 'mystery', 'contemporary', 'romance', 'fiction', 'crime', 'chick-lit']"
4862,"['poetry', 'fiction', 'classics', 'young-adult']"
2436,"['nonfiction', 'biography', 'travel', 'memoir', 'sports']"
3418,"['young-adult', 'romance', 'fiction', 'science-fiction', 'fantasy', 'contemporary']"
2872,"['historical-fiction', 'fiction', 'chick-lit', 'contemporary']"
1992,"['self-help', 'business', 'nonfiction', 'psychology']"
1440,"['nonfiction', 'religion', 'spirituality', 'memoir', 'biography', 'christian', 'contemporary']"
2571,"['classics', 'historical-fiction', 'fiction', 'young-adult', 'romance']"
4603,"['fantasy', 'young-adult', 'fiction']"
193,"['nonfiction', 'psychology', 'business', 'self-help', 'science']"
4688,"['history', 'nonfiction']"
3483,"['fantasy', 'fiction', 'science-fiction']"
7346,"['romance', 'paranormal', 'fantasy', 'fiction']"
2084,"['science-fiction', 'fiction', 'fantasy', 'philosophy']"
5652,"['young-adult', 'fantasy', 'science-fiction', 'historical-fiction', 'fiction', 'romance']"
5896,"['romance', 'contemporary', 'suspense', 'chick-lit', 'fiction']"
2869,"['fiction', 'classics', 'contemporary']"
1238,"['fiction', 'historical-fiction', 'contemporary']"
7993,"['fantasy', 'fiction']"
3808,"['fiction', 'classics']"
243,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'crime']"
241,"['historical-fiction', 'young-adult', 'fiction', 'classics']"
3733,"['business', 'nonfiction', 'biography', 'self-help']"
6309,"['fantasy', 'fiction']"
503,"['science-fiction', 'fiction', 'classics', 'fantasy']"
1293,"['mystery', 'fiction', 'young-adult', 'fantasy', 'science-fiction', 'contemporary']"
2100,"['comics', 'graphic-novels', 'fiction', 'fantasy']"
6317,"['history', 'nonfiction', 'religion', 'biography', 'crime']"
4416,"['romance', 'contemporary', 'chick-lit', 'fiction']"
523,"['fiction', 'historical-fiction', 'classics']"
6497,"['fantasy', 'fiction']"
4904,"['history', 'nonfiction', 'biography', 'memoir']"
5442,"['fantasy', 'science-fiction', 'fiction', 'paranormal', 'young-adult', 'thriller', 'contemporary', 'mystery', 'crime']"
439,"['science', 'nonfiction', 'history', 'philosophy', 'classics']"
7536,"['romance', 'paranormal', 'fantasy', 'fiction']"
4857,"['paranormal', 'romance', 'fantasy', 'fiction']"
6403,"['young-adult', 'fantasy', 'paranormal', 'romance']"
15,"['nonfiction', 'classics', 'history', 'biography', 'memoir']"
4830,"['young-adult', 'fantasy', 'paranormal', 'romance']"
3148,"['fiction', 'christian', 'romance', 'chick-lit', 'contemporary']"
7264,"['biography', 'history', 'nonfiction']"
2555,"['historical-fiction', 'fiction', 'science-fiction', 'fantasy', 'classics']"
6645,"['fantasy', 'fiction', 'art', 'science-fiction', 'graphic-novels', 'science']"
1514,"['nonfiction', 'history', 'biography']"
236,"['nonfiction', 'memoir', 'travel', 'biography', 'history', 'sports']"
2290,"['nonfiction', 'philosophy', 'science', 'memoir']"
7574,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
6178,"['paranormal', 'fantasy', 'young-adult', 'romance', 'fiction']"
6108,"['manga', 'fantasy', 'graphic-novels', 'comics', 'romance', 'fiction', 'young-adult']"
620,"['fantasy', 'fiction', 'historical-fiction', 'classics', 'romance', 'young-adult', 'history', 'science-fiction', 'religion']"
5384,"['graphic-novels', 'comics', 'history', 'nonfiction']"
7583,"['fantasy', 'romance', 'paranormal']"
555,"['classics', 'fiction', 'poetry']"
1921,"['fiction', 'fantasy', 'classics']"
9058,"['horror', 'fiction', 'fantasy', 'classics', 'science-fiction', 'books']"
8527,"['romance', 'paranormal', 'fantasy']"
6135,"['fantasy', 'fiction', 'romance', 'science-fiction']"
5331,"['graphic-novels', 'comics', 'science-fiction', 'fiction', 'fantasy']"
9656,"['romance', 'paranormal', 'fantasy', 'fiction']"
43,"['classics', 'fiction', 'romance', 'historical-fiction']"
4328,"['romance', 'historical-fiction', 'fiction', 'fantasy', 'contemporary']"
9818,"['fiction', 'fantasy', 'comics', 'books', 'romance', 'classics']"
5547,"['paranormal', 'romance', 'fantasy', 'fiction', 'contemporary']"
4998,"['fantasy', 'young-adult', 'fiction']"
3410,"['historical-fiction', 'fiction', 'classics']"
3531,"['romance', 'historical-fiction', 'christian', 'fiction']"
7120,"['science-fiction', 'fiction', 'fantasy']"
6400,"['music', 'nonfiction', 'biography', 'history', 'memoir', 'art']"
876,"['fiction', 'classics', 'fantasy']"
5003,"['fiction', 'classics']"
9598,"['manga', 'fantasy', 'graphic-novels', 'comics', 'young-adult', 'paranormal', 'horror', 'fiction']"
2166,"['business', 'nonfiction', 'self-help']"
5930,"['horror', 'fiction', 'fantasy', 'mystery', 'young-adult', 'thriller', 'historical-fiction']"
1284,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
2682,"['fantasy', 'fiction', 'science-fiction']"
4886,"['fiction', 'classics', 'poetry']"
4396,"['fantasy', 'young-adult', 'fiction']"
6950,"['paranormal', 'romance', 'fantasy', 'fiction']"
9123,"['fiction', 'classics']"
4617,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
3308,"['nonfiction', 'science', 'memoir', 'biography']"
6227,"['young-adult', 'fantasy', 'nonfiction', 'fiction', 'romance', 'science-fiction', 'books', 'contemporary']"
9873,"['graphic-novels', 'fantasy', 'comics', 'fiction', 'young-adult']"
2542,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
4831,"['fantasy', 'fiction', 'young-adult']"
1931,"['fantasy', 'fiction', 'young-adult']"
7818,"['paranormal', 'fantasy', 'romance', 'fiction']"
3278,"['fantasy', 'fiction']"
8909,"['paranormal', 'romance', 'fantasy']"
1884,"['fantasy', 'fiction', 'music']"
3376,"['fiction', 'poetry', 'classics']"
4544,"['fiction', 'historical-fiction', 'contemporary']"
8962,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'horror', 'romance']"
2556,"['historical-fiction', 'classics', 'fiction', 'young-adult']"
637,"['science-fiction', 'fiction', 'classics', 'fantasy']"
4043,"['history', 'biography', 'nonfiction', 'classics', 'young-adult', 'memoir', 'art']"
1420,"['history', 'nonfiction']"
1194,"['fiction', 'graphic-novels', 'young-adult', 'comics']"
9401,"['graphic-novels', 'manga', 'comics', 'fantasy', 'young-adult', 'fiction']"
1444,"['fiction', 'classics', 'contemporary', 'poetry']"
4638,"['nonfiction', 'memoir', 'biography', 'travel', 'classics']"
6187,"['mystery', 'classics', 'fiction', 'crime', 'historical-fiction']"
2796,"['historical-fiction', 'fiction', 'romance']"
2317,"['paranormal', 'romance', 'fantasy', 'fiction']"
1205,"['fiction', 'fantasy', 'science-fiction', 'contemporary']"
9004,"['biography', 'history', 'nonfiction']"
5599,"['fantasy', 'fiction', 'romance', 'science-fiction']"
3143,"['historical-fiction', 'fiction', 'romance', 'classics']"
4696,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
2036,"['nonfiction', 'self-help', 'psychology', 'spirituality', 'philosophy']"
4368,"['historical-fiction', 'fiction']"
9318,"['christian', 'fiction', 'romance', 'mystery', 'suspense', 'contemporary', 'thriller', 'crime', 'young-adult']"
6710,"['young-adult', 'sports', 'fiction', 'contemporary']"
2860,"['fiction', 'fantasy', 'classics', 'christian', 'religion', 'philosophy']"
6702,"['fiction', 'art', 'fantasy', 'poetry', 'classics', 'young-adult']"
9626,"['comics', 'graphic-novels', 'science-fiction', 'fiction', 'fantasy', 'crime', 'science']"
3946,"['fiction', 'historical-fiction']"
613,"['fiction', 'historical-fiction', 'mystery', 'romance']"
5015,"['fantasy', 'fiction', 'science-fiction']"
4543,"['fantasy', 'fiction', 'books']"
